countID,weekID,parcode,counttype,countn,parish,date,year,month
1951754,1763/49,JSFI,buried,9,St James Westminster,1763-11-16T00:00:00Z,1763,11
1951755,1763/49,JEVW,buried,5,St John the Evangelist Westminster,1763-11-16T00:00:00Z,1763,11
1951756,1763/49,MRGW,buried,21,St Margaret Westminster,1763-11-16T00:00:00Z,1763,11
1951757,1763/49,MITF,buried,15,St Martin in the Fields,1763-11-16T00:00:00Z,1763,11
1952062,1763/50,CLED,buried,7,St Clement Danes,1763-11-23T00:00:00Z,1763,11
1952063,1763/50,GEHS,buried,20,St George Hanover Square,1763-11-23T00:00:00Z,1763,11
1952066,1763/50,MRGW,buried,22,St Margaret Westminster,1763-11-23T00:00:00Z,1763,11
1952067,1763/50,MITF,buried,17,St Martin in the Fields,1763-11-23T00:00:00Z,1763,11
1952068,1763/50,MALS,buried,3,St Mary le Strand,1763-11-23T00:00:00Z,1763,11
1952070,1763/50,PCOV,buried,6,St Paul Covent Garden,1763-11-23T00:00:00Z,1763,11
1952371,1763/51,ANWS,buried,13,St Anne Soho,1763-11-30T00:00:00Z,1763,11
1952372,1763/51,CLED,buried,4,St Clement Danes,1763-11-30T00:00:00Z,1763,11
1952373,1763/51,GEHS,buried,14,St George Hanover Square,1763-11-30T00:00:00Z,1763,11
1952374,1763/51,JSFI,buried,19,St James Westminster,1763-11-30T00:00:00Z,1763,11
1952375,1763/51,JEVW,buried,7,St John the Evangelist Westminster,1763-11-30T00:00:00Z,1763,11
1952376,1763/51,MRGW,buried,20,St Margaret Westminster,1763-11-30T00:00:00Z,1763,11
1952377,1763/51,MITF,buried,24,St Martin in the Fields,1763-11-30T00:00:00Z,1763,11
1952681,1763/52,ANWS,buried,12,St Anne Soho,1763-12-07T00:00:00Z,1763,12
1952682,1763/52,CLED,buried,4,St Clement Danes,1763-12-07T00:00:00Z,1763,12
1952683,1763/52,GEHS,buried,14,St George Hanover Square,1763-12-07T00:00:00Z,1763,12
1952686,1763/52,MRGW,buried,13,St Margaret Westminster,1763-12-07T00:00:00Z,1763,12
1952687,1763/52,MITF,buried,23,St Martin in the Fields,1763-12-07T00:00:00Z,1763,12
1952690,1763/52,PCOV,buried,7,St Paul Covent Garden,1763-12-07T00:00:00Z,1763,12
1953147,1764/01,CLED,buried,6,St Clement Danes,1763-12-14T00:00:00Z,1763,12
1953148,1764/01,GEHS,buried,14,St George Hanover Square,1763-12-14T00:00:00Z,1763,12
1953151,1764/01,MRGW,buried,11,St Margaret Westminster,1763-12-14T00:00:00Z,1763,12
1953152,1764/01,MITF,buried,16,St Martin in the Fields,1763-12-14T00:00:00Z,1763,12
1953153,1764/01,MALS,buried,5,St Mary le Strand,1763-12-14T00:00:00Z,1763,12
1953456,1764/02,ANWS,buried,12,St Anne Soho,1763-12-21T00:00:00Z,1763,12
1953457,1764/02,CLED,buried,8,St Clement Danes,1763-12-21T00:00:00Z,1763,12
1953458,1764/02,GEHS,buried,14,St George Hanover Square,1763-12-21T00:00:00Z,1763,12
1953459,1764/02,JSFI,buried,16,St James Westminster,1763-12-21T00:00:00Z,1763,12
1953460,1764/02,JEVW,buried,9,St John the Evangelist Westminster,1763-12-21T00:00:00Z,1763,12
1953461,1764/02,MRGW,buried,9,St Margaret Westminster,1763-12-21T00:00:00Z,1763,12
1953462,1764/02,MITF,buried,19,St Martin in the Fields,1763-12-21T00:00:00Z,1763,12
1953465,1764/02,PCOV,buried,4,St Paul Covent Garden,1763-12-21T00:00:00Z,1763,12
1953766,1764/03,ANWS,buried,11,St Anne Soho,1763-12-28T00:00:00Z,1763,12
1953767,1764/03,CLED,buried,6,St Clement Danes,1763-12-28T00:00:00Z,1763,12
1953768,1764/03,GEHS,buried,15,St George Hanover Square,1763-12-28T00:00:00Z,1763,12
1953769,1764/03,JSFI,buried,10,St James Westminster,1763-12-28T00:00:00Z,1763,12
1953770,1764/03,JEVW,buried,8,St John the Evangelist Westminster,1763-12-28T00:00:00Z,1763,12
1953771,1764/03,MRGW,buried,21,St Margaret Westminster,1763-12-28T00:00:00Z,1763,12
1953772,1764/03,MITF,buried,12,St Martin in the Fields,1763-12-28T00:00:00Z,1763,12
1954076,1764/04,ANWS,buried,9,St Anne Soho,1764-01-04T00:00:00Z,1764,1
1954077,1764/04,CLED,buried,4,St Clement Danes,1764-01-04T00:00:00Z,1764,1
1954078,1764/04,GEHS,buried,20,St George Hanover Square,1764-01-04T00:00:00Z,1764,1
1954079,1764/04,JSFI,buried,27,St James Westminster,1764-01-04T00:00:00Z,1764,1
1954081,1764/04,MRGW,buried,15,St Margaret Westminster,1764-01-04T00:00:00Z,1764,1
1954082,1764/04,MITF,buried,10,St Martin in the Fields,1764-01-04T00:00:00Z,1764,1
1954386,1764/05,ANWS,buried,19,St Anne Soho,1764-01-11T00:00:00Z,1764,1
1954387,1764/05,CLED,buried,6,St Clement Danes,1764-01-11T00:00:00Z,1764,1
1954388,1764/05,GEHS,buried,10,St George Hanover Square,1764-01-11T00:00:00Z,1764,1
1954389,1764/05,JSFI,buried,17,St James Westminster,1764-01-11T00:00:00Z,1764,1
1954391,1764/05,MRGW,buried,11,St Margaret Westminster,1764-01-11T00:00:00Z,1764,1
1954392,1764/05,MITF,buried,19,St Martin in the Fields,1764-01-11T00:00:00Z,1764,1
1954393,1764/05,MALS,buried,4,St Mary le Strand,1764-01-11T00:00:00Z,1764,1
1954395,1764/05,PCOV,buried,8,St Paul Covent Garden,1764-01-11T00:00:00Z,1764,1
1954697,1764/06,CLED,buried,9,St Clement Danes,1764-01-18T00:00:00Z,1764,1
1954698,1764/06,GEHS,buried,9,St George Hanover Square,1764-01-18T00:00:00Z,1764,1
1954699,1764/06,JSFI,buried,17,St James Westminster,1764-01-18T00:00:00Z,1764,1
1954700,1764/06,JEVW,buried,14,St John the Evangelist Westminster,1764-01-18T00:00:00Z,1764,1
1954701,1764/06,MRGW,buried,4,St Margaret Westminster,1764-01-18T00:00:00Z,1764,1
1954702,1764/06,MITF,buried,15,St Martin in the Fields,1764-01-18T00:00:00Z,1764,1
1955006,1764/07,ANWS,buried,9,St Anne Soho,1764-01-25T00:00:00Z,1764,1
1955007,1764/07,CLED,buried,7,St Clement Danes,1764-01-25T00:00:00Z,1764,1
1955008,1764/07,GEHS,buried,15,St George Hanover Square,1764-01-25T00:00:00Z,1764,1
1955009,1764/07,JSFI,buried,19,St James Westminster,1764-01-25T00:00:00Z,1764,1
1955011,1764/07,MRGW,buried,10,St Margaret Westminster,1764-01-25T00:00:00Z,1764,1
1955012,1764/07,MITF,buried,19,St Martin in the Fields,1764-01-25T00:00:00Z,1764,1
1955316,1764/08,ANWS,buried,9,St Anne Soho,1764-02-01T00:00:00Z,1764,2
1955317,1764/08,CLED,buried,9,St Clement Danes,1764-02-01T00:00:00Z,1764,2
1955318,1764/08,GEHS,buried,12,St George Hanover Square,1764-02-01T00:00:00Z,1764,2
1955319,1764/08,JSFI,buried,13,St James Westminster,1764-02-01T00:00:00Z,1764,2
1955321,1764/08,MRGW,buried,11,St Margaret Westminster,1764-02-01T00:00:00Z,1764,2
1955322,1764/08,MITF,buried,20,St Martin in the Fields,1764-02-01T00:00:00Z,1764,2
1955325,1764/08,PCOV,buried,5,St Paul Covent Garden,1764-02-01T00:00:00Z,1764,2
1955626,1764/09,ANWS,buried,7,St Anne Soho,1764-02-08T00:00:00Z,1764,2
1955627,1764/09,CLED,buried,7,St Clement Danes,1764-02-08T00:00:00Z,1764,2
1955628,1764/09,GEHS,buried,16,St George Hanover Square,1764-02-08T00:00:00Z,1764,2
1955629,1764/09,JSFI,buried,26,St James Westminster,1764-02-08T00:00:00Z,1764,2
1955630,1764/09,JEVW,buried,8,St John the Evangelist Westminster,1764-02-08T00:00:00Z,1764,2
1955631,1764/09,MRGW,buried,18,St Margaret Westminster,1764-02-08T00:00:00Z,1764,2
1955632,1764/09,MITF,buried,18,St Martin in the Fields,1764-02-08T00:00:00Z,1764,2
1955937,1764/10,CLED,buried,6,St Clement Danes,1764-02-15T00:00:00Z,1764,2
1955938,1764/10,GEHS,buried,25,St George Hanover Square,1764-02-15T00:00:00Z,1764,2
1955939,1764/10,JSFI,buried,21,St James Westminster,1764-02-15T00:00:00Z,1764,2
1955940,1764/10,JEVW,buried,15,St John the Evangelist Westminster,1764-02-15T00:00:00Z,1764,2
1955941,1764/10,MRGW,buried,12,St Margaret Westminster,1764-02-15T00:00:00Z,1764,2
1955942,1764/10,MITF,buried,22,St Martin in the Fields,1764-02-15T00:00:00Z,1764,2
1956246,1764/11,ANWS,buried,8,St Anne Soho,1764-02-22T00:00:00Z,1764,2
1956247,1764/11,CLED,buried,9,St Clement Danes,1764-02-22T00:00:00Z,1764,2
1956248,1764/11,GEHS,buried,25,St George Hanover Square,1764-02-22T00:00:00Z,1764,2
1956249,1764/11,JSFI,buried,22,St James Westminster,1764-02-22T00:00:00Z,1764,2
1956250,1764/11,JEVW,buried,6,St John the Evangelist Westminster,1764-02-22T00:00:00Z,1764,2
1956251,1764/11,MRGW,buried,18,St Margaret Westminster,1764-02-22T00:00:00Z,1764,2
1956252,1764/11,MITF,buried,19,St Martin in the Fields,1764-02-22T00:00:00Z,1764,2
1956253,1764/11,MALS,buried,8,St Mary le Strand,1764-02-22T00:00:00Z,1764,2
1956557,1764/12,CLED,buried,11,St Clement Danes,1764-02-29T00:00:00Z,1764,2
1956559,1764/12,JSFI,buried,19,St James Westminster,1764-02-29T00:00:00Z,1764,2
1956561,1764/12,MRGW,buried,7,St Margaret Westminster,1764-02-29T00:00:00Z,1764,2
1956562,1764/12,MITF,buried,21,St Martin in the Fields,1764-02-29T00:00:00Z,1764,2
1956565,1764/12,PCOV,buried,7,St Paul Covent Garden,1764-02-29T00:00:00Z,1764,2
1956866,1764/13,ANWS,buried,20,St Anne Soho,1764-03-07T00:00:00Z,1764,3
1956867,1764/13,CLED,buried,9,St Clement Danes,1764-03-07T00:00:00Z,1764,3
1956868,1764/13,GEHS,buried,33,St George Hanover Square,1764-03-07T00:00:00Z,1764,3
1956869,1764/13,JSFI,buried,13,St James Westminster,1764-03-07T00:00:00Z,1764,3
1956870,1764/13,JEVW,buried,4,St John the Evangelist Westminster,1764-03-07T00:00:00Z,1764,3
1956871,1764/13,MRGW,buried,21,St Margaret Westminster,1764-03-07T00:00:00Z,1764,3
1956872,1764/13,MITF,buried,15,St Martin in the Fields,1764-03-07T00:00:00Z,1764,3
1957177,1764/14,CLED,buried,9,St Clement Danes,1764-03-14T00:00:00Z,1764,3
1957178,1764/14,GEHS,buried,18,St George Hanover Square,1764-03-14T00:00:00Z,1764,3
1957179,1764/14,JSFI,buried,25,St James Westminster,1764-03-14T00:00:00Z,1764,3
1957180,1764/14,JEVW,buried,7,St John the Evangelist Westminster,1764-03-14T00:00:00Z,1764,3
1957181,1764/14,MRGW,buried,14,St Margaret Westminster,1764-03-14T00:00:00Z,1764,3
1957182,1764/14,MITF,buried,29,St Martin in the Fields,1764-03-14T00:00:00Z,1764,3
1957487,1764/15,CLED,buried,5,St Clement Danes,1764-03-21T00:00:00Z,1764,3
1957488,1764/15,GEHS,buried,27,St George Hanover Square,1764-03-21T00:00:00Z,1764,3
1957490,1764/15,JEVW,buried,6,St John the Evangelist Westminster,1764-03-21T00:00:00Z,1764,3
1957491,1764/15,MRGW,buried,14,St Margaret Westminster,1764-03-21T00:00:00Z,1764,3
1957492,1764/15,MITF,buried,15,St Martin in the Fields,1764-03-21T00:00:00Z,1764,3
1957495,1764/15,PCOV,buried,9,St Paul Covent Garden,1764-03-21T00:00:00Z,1764,3
1957796,1764/16,ANWS,buried,15,St Anne Soho,1764-03-28T00:00:00Z,1764,3
1957797,1764/16,CLED,buried,3,St Clement Danes,1764-03-28T00:00:00Z,1764,3
1957798,1764/16,GEHS,buried,21,St George Hanover Square,1764-03-28T00:00:00Z,1764,3
1957799,1764/16,JSFI,buried,13,St James Westminster,1764-03-28T00:00:00Z,1764,3
1957801,1764/16,MRGW,buried,15,St Margaret Westminster,1764-03-28T00:00:00Z,1764,3
1957802,1764/16,MITF,buried,16,St Martin in the Fields,1764-03-28T00:00:00Z,1764,3
1957803,1764/16,MALS,buried,7,St Mary le Strand,1764-03-28T00:00:00Z,1764,3
1958107,1764/17,CLED,buried,8,St Clement Danes,1764-04-04T00:00:00Z,1764,4
1958108,1764/17,GEHS,buried,10,St George Hanover Square,1764-04-04T00:00:00Z,1764,4
1958109,1764/17,JSFI,buried,16,St James Westminster,1764-04-04T00:00:00Z,1764,4
1958110,1764/17,JEVW,buried,17,St John the Evangelist Westminster,1764-04-04T00:00:00Z,1764,4
1958111,1764/17,MRGW,buried,16,St Margaret Westminster,1764-04-04T00:00:00Z,1764,4
1958112,1764/17,MITF,buried,18,St Martin in the Fields,1764-04-04T00:00:00Z,1764,4
1958416,1764/18,ANWS,buried,6,St Anne Soho,1764-04-11T00:00:00Z,1764,4
1958417,1764/18,CLED,buried,6,St Clement Danes,1764-04-11T00:00:00Z,1764,4
1958418,1764/18,GEHS,buried,15,St George Hanover Square,1764-04-11T00:00:00Z,1764,4
1958419,1764/18,JSFI,buried,9,St James Westminster,1764-04-11T00:00:00Z,1764,4
1958421,1764/18,MRGW,buried,11,St Margaret Westminster,1764-04-11T00:00:00Z,1764,4
1958422,1764/18,MITF,buried,21,St Martin in the Fields,1764-04-11T00:00:00Z,1764,4
1958727,1764/19,CLED,buried,4,St Clement Danes,1764-04-18T00:00:00Z,1764,4
1958728,1764/19,GEHS,buried,15,St George Hanover Square,1764-04-18T00:00:00Z,1764,4
1958730,1764/19,JEVW,buried,5,St John the Evangelist Westminster,1764-04-18T00:00:00Z,1764,4
1958731,1764/19,MRGW,buried,14,St Margaret Westminster,1764-04-18T00:00:00Z,1764,4
1958732,1764/19,MITF,buried,22,St Martin in the Fields,1764-04-18T00:00:00Z,1764,4
1958733,1764/19,MALS,buried,4,St Mary le Strand,1764-04-18T00:00:00Z,1764,4
1959036,1764/20,ANWS,buried,18,St Anne Soho,1764-04-25T00:00:00Z,1764,4
1959037,1764/20,CLED,buried,6,St Clement Danes,1764-04-25T00:00:00Z,1764,4
1959038,1764/20,GEHS,buried,14,St George Hanover Square,1764-04-25T00:00:00Z,1764,4
1959041,1764/20,MRGW,buried,20,St Margaret Westminster,1764-04-25T00:00:00Z,1764,4
1959042,1764/20,MITF,buried,13,St Martin in the Fields,1764-04-25T00:00:00Z,1764,4
1959045,1764/20,PCOV,buried,8,St Paul Covent Garden,1764-04-25T00:00:00Z,1764,4
1959347,1764/21,CLED,buried,5,St Clement Danes,1764-05-02T00:00:00Z,1764,5
1959349,1764/21,JSFI,buried,25,St James Westminster,1764-05-02T00:00:00Z,1764,5
1959350,1764/21,JEVW,buried,8,St John the Evangelist Westminster,1764-05-02T00:00:00Z,1764,5
1959351,1764/21,MRGW,buried,17,St Margaret Westminster,1764-05-02T00:00:00Z,1764,5
1959352,1764/21,MITF,buried,12,St Martin in the Fields,1764-05-02T00:00:00Z,1764,5
1959657,1764/22,CLED,buried,5,St Clement Danes,1764-05-09T00:00:00Z,1764,5
1959658,1764/22,GEHS,buried,29,St George Hanover Square,1764-05-09T00:00:00Z,1764,5
1959660,1764/22,JEVW,buried,4,St John the Evangelist Westminster,1764-05-09T00:00:00Z,1764,5
1959661,1764/22,MRGW,buried,27,St Margaret Westminster,1764-05-09T00:00:00Z,1764,5
1959662,1764/22,MITF,buried,13,St Martin in the Fields,1764-05-09T00:00:00Z,1764,5
1959665,1764/22,PCOV,buried,12,St Paul Covent Garden,1764-05-09T00:00:00Z,1764,5
1959967,1764/23,CLED,buried,3,St Clement Danes,1764-05-16T00:00:00Z,1764,5
1959970,1764/23,JEVW,buried,5,St John the Evangelist Westminster,1764-05-16T00:00:00Z,1764,5
1959971,1764/23,MRGW,buried,28,St Margaret Westminster,1764-05-16T00:00:00Z,1764,5
1959972,1764/23,MITF,buried,14,St Martin in the Fields,1764-05-16T00:00:00Z,1764,5
1959973,1764/23,MALS,buried,6,St Mary le Strand,1764-05-16T00:00:00Z,1764,5
1960276,1764/24,ANWS,buried,18,St Anne Soho,1764-05-23T00:00:00Z,1764,5
1960277,1764/24,CLED,buried,6,St Clement Danes,1764-05-23T00:00:00Z,1764,5
1960278,1764/24,GEHS,buried,16,St George Hanover Square,1764-05-23T00:00:00Z,1764,5
1960281,1764/24,MRGW,buried,15,St Margaret Westminster,1764-05-23T00:00:00Z,1764,5
1960282,1764/24,MITF,buried,16,St Martin in the Fields,1764-05-23T00:00:00Z,1764,5
1960285,1764/24,PCOV,buried,5,St Paul Covent Garden,1764-05-23T00:00:00Z,1764,5
1960586,1764/25,ANWS,buried,31,St Anne Soho,1764-05-30T00:00:00Z,1764,5
1960587,1764/25,CLED,buried,7,St Clement Danes,1764-05-30T00:00:00Z,1764,5
1960588,1764/25,GEHS,buried,13,St George Hanover Square,1764-05-30T00:00:00Z,1764,5
1960589,1764/25,JSFI,buried,56,St James Westminster,1764-05-30T00:00:00Z,1764,5
1960591,1764/25,MRGW,buried,17,St Margaret Westminster,1764-05-30T00:00:00Z,1764,5
1960592,1764/25,MITF,buried,8,St Martin in the Fields,1764-05-30T00:00:00Z,1764,5
1960595,1764/25,PCOV,buried,7,St Paul Covent Garden,1764-05-30T00:00:00Z,1764,5
1960897,1764/26,CLED,buried,7,St Clement Danes,1764-06-06T00:00:00Z,1764,6
1960898,1764/26,GEHS,buried,12,St George Hanover Square,1764-06-06T00:00:00Z,1764,6
1960899,1764/26,JSFI,buried,13,St James Westminster,1764-06-06T00:00:00Z,1764,6
1960900,1764/26,JEVW,buried,9,St John the Evangelist Westminster,1764-06-06T00:00:00Z,1764,6
1960901,1764/26,MRGW,buried,14,St Margaret Westminster,1764-06-06T00:00:00Z,1764,6
1960902,1764/26,MITF,buried,16,St Martin in the Fields,1764-06-06T00:00:00Z,1764,6
1961207,1764/27,CLED,buried,6,St Clement Danes,1764-06-13T00:00:00Z,1764,6
1961208,1764/27,GEHS,buried,19,St George Hanover Square,1764-06-13T00:00:00Z,1764,6
1961209,1764/27,JSFI,buried,17,St James Westminster,1764-06-13T00:00:00Z,1764,6
1961210,1764/27,JEVW,buried,7,St John the Evangelist Westminster,1764-06-13T00:00:00Z,1764,6
1961211,1764/27,MRGW,buried,10,St Margaret Westminster,1764-06-13T00:00:00Z,1764,6
1961212,1764/27,MITF,buried,18,St Martin in the Fields,1764-06-13T00:00:00Z,1764,6
1961517,1764/28,CLED,buried,2,St Clement Danes,1764-06-20T00:00:00Z,1764,6
1961518,1764/28,GEHS,buried,20,St George Hanover Square,1764-06-20T00:00:00Z,1764,6
1961519,1764/28,JSFI,buried,9,St James Westminster,1764-06-20T00:00:00Z,1764,6
1961521,1764/28,MRGW,buried,17,St Margaret Westminster,1764-06-20T00:00:00Z,1764,6
1961522,1764/28,MITF,buried,3,St Martin in the Fields,1764-06-20T00:00:00Z,1764,6
1961523,1764/28,MALS,buried,3,St Mary le Strand,1764-06-20T00:00:00Z,1764,6
1961826,1764/29,ANWS,buried,15,St Anne Soho,1764-06-27T00:00:00Z,1764,6
1961827,1764/29,CLED,buried,11,St Clement Danes,1764-06-27T00:00:00Z,1764,6
1961828,1764/29,GEHS,buried,12,St George Hanover Square,1764-06-27T00:00:00Z,1764,6
1961829,1764/29,JSFI,buried,11,St James Westminster,1764-06-27T00:00:00Z,1764,6
1961831,1764/29,MRGW,buried,16,St Margaret Westminster,1764-06-27T00:00:00Z,1764,6
1961832,1764/29,MITF,buried,7,St Martin in the Fields,1764-06-27T00:00:00Z,1764,6
1961835,1764/29,PCOV,buried,5,St Paul Covent Garden,1764-06-27T00:00:00Z,1764,6
1962138,1764/30,GEHS,buried,16,St George Hanover Square,1764-07-04T00:00:00Z,1764,7
1962139,1764/30,JSFI,buried,15,St James Westminster,1764-07-04T00:00:00Z,1764,7
1962140,1764/30,JEVW,buried,14,St John the Evangelist Westminster,1764-07-04T00:00:00Z,1764,7
1962141,1764/30,MRGW,buried,23,St Margaret Westminster,1764-07-04T00:00:00Z,1764,7
1962142,1764/30,MITF,buried,12,St Martin in the Fields,1764-07-04T00:00:00Z,1764,7
1962446,1764/31,ANWS,buried,10,St Anne Soho,1764-07-11T00:00:00Z,1764,7
1962447,1764/31,CLED,buried,20,St Clement Danes,1764-07-11T00:00:00Z,1764,7
1962448,1764/31,GEHS,buried,11,St George Hanover Square,1764-07-11T00:00:00Z,1764,7
1962449,1764/31,JSFI,buried,17,St James Westminster,1764-07-11T00:00:00Z,1764,7
1962451,1764/31,MRGW,buried,18,St Margaret Westminster,1764-07-11T00:00:00Z,1764,7
1962452,1764/31,MITF,buried,14,St Martin in the Fields,1764-07-11T00:00:00Z,1764,7
1962455,1764/31,PCOV,buried,3,St Paul Covent Garden,1764-07-11T00:00:00Z,1764,7
1962757,1764/32,CLED,buried,5,St Clement Danes,1764-07-18T00:00:00Z,1764,7
1962758,1764/32,GEHS,buried,10,St George Hanover Square,1764-07-18T00:00:00Z,1764,7
1962759,1764/32,JSFI,buried,9,St James Westminster,1764-07-18T00:00:00Z,1764,7
1962760,1764/32,JEVW,buried,10,St John the Evangelist Westminster,1764-07-18T00:00:00Z,1764,7
1962761,1764/32,MRGW,buried,18,St Margaret Westminster,1764-07-18T00:00:00Z,1764,7
1962762,1764/32,MITF,buried,15,St Martin in the Fields,1764-07-18T00:00:00Z,1764,7
1963067,1764/33,CLED,buried,3,St Clement Danes,1764-07-25T00:00:00Z,1764,7
1963068,1764/33,GEHS,buried,10,St George Hanover Square,1764-07-25T00:00:00Z,1764,7
1963069,1764/33,JSFI,buried,15,St James Westminster,1764-07-25T00:00:00Z,1764,7
1963070,1764/33,JEVW,buried,2,St John the Evangelist Westminster,1764-07-25T00:00:00Z,1764,7
1963071,1764/33,MRGW,buried,8,St Margaret Westminster,1764-07-25T00:00:00Z,1764,7
1963072,1764/33,MITF,buried,12,St Martin in the Fields,1764-07-25T00:00:00Z,1764,7
1963073,1764/33,MALS,buried,3,St Mary le Strand,1764-07-25T00:00:00Z,1764,7
1963075,1764/33,PCOV,buried,5,St Paul Covent Garden,1764-07-25T00:00:00Z,1764,7
1963376,1764/34,ANWS,buried,17,St Anne Soho,1764-08-01T00:00:00Z,1764,8
1963377,1764/34,CLED,buried,8,St Clement Danes,1764-08-01T00:00:00Z,1764,8
1963378,1764/34,GEHS,buried,14,St George Hanover Square,1764-08-01T00:00:00Z,1764,8
1963379,1764/34,JSFI,buried,12,St James Westminster,1764-08-01T00:00:00Z,1764,8
1963380,1764/34,JEVW,buried,3,St John the Evangelist Westminster,1764-08-01T00:00:00Z,1764,8
1963381,1764/34,MRGW,buried,18,St Margaret Westminster,1764-08-01T00:00:00Z,1764,8
1963382,1764/34,MITF,buried,12,St Martin in the Fields,1764-08-01T00:00:00Z,1764,8
1963687,1764/35,CLED,buried,3,St Clement Danes,1764-08-08T00:00:00Z,1764,8
1963688,1764/35,GEHS,buried,16,St George Hanover Square,1764-08-08T00:00:00Z,1764,8
1963689,1764/35,JSFI,buried,11,St James Westminster,1764-08-08T00:00:00Z,1764,8
1963690,1764/35,JEVW,buried,4,St John the Evangelist Westminster,1764-08-08T00:00:00Z,1764,8
1963691,1764/35,MRGW,buried,13,St Margaret Westminster,1764-08-08T00:00:00Z,1764,8
1963692,1764/35,MITF,buried,6,St Martin in the Fields,1764-08-08T00:00:00Z,1764,8
1963997,1764/36,CLED,buried,5,St Clement Danes,1764-08-15T00:00:00Z,1764,8
1963998,1764/36,GEHS,buried,11,St George Hanover Square,1764-08-15T00:00:00Z,1764,8
1963999,1764/36,JSFI,buried,14,St James Westminster,1764-08-15T00:00:00Z,1764,8
1964001,1764/36,MRGW,buried,7,St Margaret Westminster,1764-08-15T00:00:00Z,1764,8
1964002,1764/36,MITF,buried,8,St Martin in the Fields,1764-08-15T00:00:00Z,1764,8
1964005,1764/36,PCOV,buried,7,St Paul Covent Garden,1764-08-15T00:00:00Z,1764,8
1964306,1764/37,ANWS,buried,22,St Anne Soho,1764-08-22T00:00:00Z,1764,8
1964307,1764/37,CLED,buried,6,St Clement Danes,1764-08-22T00:00:00Z,1764,8
1964308,1764/37,GEHS,buried,12,St George Hanover Square,1764-08-22T00:00:00Z,1764,8
1964309,1764/37,JSFI,buried,13,St James Westminster,1764-08-22T00:00:00Z,1764,8
1964310,1764/37,JEVW,buried,7,St John the Evangelist Westminster,1764-08-22T00:00:00Z,1764,8
1964311,1764/37,MRGW,buried,11,St Margaret Westminster,1764-08-22T00:00:00Z,1764,8
1964312,1764/37,MITF,buried,7,St Martin in the Fields,1764-08-22T00:00:00Z,1764,8
1964313,1764/37,MALS,buried,4,St Mary le Strand,1764-08-22T00:00:00Z,1764,8
1964616,1764/38,ANWS,buried,10,St Anne Soho,1764-08-29T00:00:00Z,1764,8
1964617,1764/38,CLED,buried,4,St Clement Danes,1764-08-29T00:00:00Z,1764,8
1964618,1764/38,GEHS,buried,12,St George Hanover Square,1764-08-29T00:00:00Z,1764,8
1964619,1764/38,JSFI,buried,13,St James Westminster,1764-08-29T00:00:00Z,1764,8
1964621,1764/38,MRGW,buried,16,St Margaret Westminster,1764-08-29T00:00:00Z,1764,8
1964622,1764/38,MITF,buried,9,St Martin in the Fields,1764-08-29T00:00:00Z,1764,8
1964926,1764/39,ANWS,buried,15,St Anne Soho,1764-09-05T00:00:00Z,1764,9
1964927,1764/39,CLED,buried,6,St Clement Danes,1764-09-05T00:00:00Z,1764,9
1964928,1764/39,GEHS,buried,11,St George Hanover Square,1764-09-05T00:00:00Z,1764,9
1964929,1764/39,JSFI,buried,14,St James Westminster,1764-09-05T00:00:00Z,1764,9
1964930,1764/39,JEVW,buried,5,St John the Evangelist Westminster,1764-09-05T00:00:00Z,1764,9
1964931,1764/39,MRGW,buried,18,St Margaret Westminster,1764-09-05T00:00:00Z,1764,9
1964932,1764/39,MITF,buried,12,St Martin in the Fields,1764-09-05T00:00:00Z,1764,9
1964935,1764/39,PCOV,buried,4,St Paul Covent Garden,1764-09-05T00:00:00Z,1764,9
1965237,1764/40,CLED,buried,3,St Clement Danes,1764-09-12T00:00:00Z,1764,9
1965238,1764/40,GEHS,buried,17,St George Hanover Square,1764-09-12T00:00:00Z,1764,9
1965239,1764/40,JSFI,buried,26,St James Westminster,1764-09-12T00:00:00Z,1764,9
1965240,1764/40,JEVW,buried,11,St John the Evangelist Westminster,1764-09-12T00:00:00Z,1764,9
1965241,1764/40,MRGW,buried,19,St Margaret Westminster,1764-09-12T00:00:00Z,1764,9
1965242,1764/40,MITF,buried,11,St Martin in the Fields,1764-09-12T00:00:00Z,1764,9
1965546,1764/41,ANWS,buried,11,St Anne Soho,1764-09-19T00:00:00Z,1764,9
1965547,1764/41,CLED,buried,2,St Clement Danes,1764-09-19T00:00:00Z,1764,9
1965548,1764/41,GEHS,buried,13,St George Hanover Square,1764-09-19T00:00:00Z,1764,9
1965549,1764/41,JSFI,buried,16,St James Westminster,1764-09-19T00:00:00Z,1764,9
1965550,1764/41,JEVW,buried,3,St John the Evangelist Westminster,1764-09-19T00:00:00Z,1764,9
1965551,1764/41,MRGW,buried,17,St Margaret Westminster,1764-09-19T00:00:00Z,1764,9
1965552,1764/41,MITF,buried,16,St Martin in the Fields,1764-09-19T00:00:00Z,1764,9
1965553,1764/41,MALS,buried,9,St Mary le Strand,1764-09-19T00:00:00Z,1764,9
1965856,1764/42,ANWS,buried,9,St Anne Soho,1764-09-26T00:00:00Z,1764,9
1965857,1764/42,CLED,buried,3,St Clement Danes,1764-09-26T00:00:00Z,1764,9
1965858,1764/42,GEHS,buried,14,St George Hanover Square,1764-09-26T00:00:00Z,1764,9
1965859,1764/42,JSFI,buried,18,St James Westminster,1764-09-26T00:00:00Z,1764,9
